timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1490005228301,92,Discount,200,OK,Thread Group 1-505,text,true,,330,197,10,19,91,0,44
1490005228310,94,Discount,200,OK,Thread Group 1-506,text,true,,330,198,10,19,94,0,46
1490005228314,92,Account,200,OK,Thread Group 2-481,text,true,,330,156,9,18,91,0,44
1490005228321,93,Discount,200,OK,Thread Group 1-507,text,true,,331,198,10,19,93,0,44
1490005228326,94,Account,200,OK,Thread Group 2-482,text,true,,330,158,10,19,94,0,45
1490005228331,93,Discount,200,OK,Thread Group 1-508,text,true,,331,199,9,18,93,0,45
1490005228336,94,Account,200,OK,Thread Group 2-483,text,true,,330,159,10,19,94,0,46
1490005228341,92,Discount,200,OK,Thread Group 1-509,text,true,,331,198,9,18,92,0,45
1490005228346,93,Account,200,OK,Thread Group 2-484,text,true,,330,156,10,19,93,0,44
1490005228351,92,Discount,200,OK,Thread Group 1-510,text,true,,331,199,9,18,92,0,44
1490005228355,94,Account,200,OK,Thread Group 2-485,text,true,,330,158,10,19,93,0,45
1490005228361,93,Discount,200,OK,Thread Group 1-511,text,true,,331,199,10,19,93,0,45
1490005228367,98,Account,200,OK,Thread Group 2-486,text,true,,330,159,10,20,98,0,44
1490005228372,96,Discount,200,OK,Thread Group 1-512,text,true,,330,200,10,19,96,0,48
1490005228378,92,Account,200,OK,Thread Group 2-487,text,true,,330,156,10,19,90,0,44
1490005228383,95,Discount,200,OK,Thread Group 1-513,text,true,,330,197,10,19,95,0,44
1490005228386,94,Account,200,OK,Thread Group 2-488,text,true,,330,158,10,19,93,0,46
1490005228392,92,Discount,200,OK,Thread Group 1-514,text,true,,330,198,9,18,92,0,44
1490005228398,91,Account,200,OK,Thread Group 2-489,text,true,,330,159,10,19,91,0,44
1490005228403,91,Discount,200,OK,Thread Group 1-515,text,true,,331,198,9,18,91,0,44
1490005228408,91,Account,200,OK,Thread Group 2-490,text,true,,330,156,10,19,91,0,44
1490005228413,100,Discount,200,OK,Thread Group 1-516,text,true,,331,199,10,20,100,0,51
1490005228418,95,Account,200,OK,Thread Group 2-491,text,true,,330,158,10,20,95,0,46
1490005228424,92,Discount,200,OK,Thread Group 1-517,text,true,,331,198,10,19,92,0,44
1490005228428,92,Account,200,OK,Thread Group 2-492,text,true,,330,159,10,19,92,0,45
1490005228434,92,Discount,200,OK,Thread Group 1-518,text,true,,331,199,10,19,92,0,44
1490005228438,94,Account,200,OK,Thread Group 2-493,text,true,,330,156,10,19,94,0,46
1490005228444,92,Discount,200,OK,Thread Group 1-519,text,true,,331,199,9,18,92,0,44
1490005228448,93,Account,200,OK,Thread Group 2-494,text,true,,330,158,10,19,93,0,45
1490005228454,94,Discount,200,OK,Thread Group 1-520,text,true,,330,200,10,19,94,0,45
1490005228465,98,Account,200,OK,Thread Group 2-495,text,true,,330,159,11,21,98,0,46
1490005228470,93,Account,200,OK,Thread Group 2-496,text,true,,330,156,11,21,93,0,44
1490005228465,98,Discount,200,OK,Thread Group 1-521,text,true,,330,197,10,21,98,0,46
1490005228474,93,Discount,200,OK,Thread Group 1-522,text,true,,330,198,10,19,93,0,44
1490005228479,92,Account,200,OK,Thread Group 2-497,text,true,,330,158,10,19,92,0,45
1490005228485,93,Discount,200,OK,Thread Group 1-523,text,true,,331,198,10,19,92,0,44
1490005228489,93,Account,200,OK,Thread Group 2-498,text,true,,330,159,10,19,93,0,45
1490005228496,92,Discount,200,OK,Thread Group 1-524,text,true,,331,199,10,19,92,0,45
1490005228500,92,Account,200,OK,Thread Group 2-499,text,true,,330,156,9,18,92,0,44
1490005228506,91,Discount,200,OK,Thread Group 1-525,text,true,,331,198,9,17,91,0,44
1490005228509,92,Account,200,OK,Thread Group 2-500,text,true,,330,158,8,17,92,0,44
1490005228516,94,Discount,200,OK,Thread Group 1-526,text,true,,331,199,10,19,94,0,47
1490005228519,96,Account,200,OK,Thread Group 2-501,text,true,,330,159,9,18,96,0,48
1490005228525,93,Discount,200,OK,Thread Group 1-527,text,true,,331,199,9,18,93,0,45
1490005228531,92,Account,200,OK,Thread Group 2-502,text,true,,330,156,9,18,92,0,44
1490005228537,93,Discount,200,OK,Thread Group 1-528,text,true,,330,200,10,19,93,0,44
1490005228540,92,Account,200,OK,Thread Group 2-503,text,true,,330,158,9,18,92,0,44
1490005228550,91,Account,200,OK,Thread Group 2-504,text,true,,330,159,8,18,91,0,44
1490005228557,93,Discount,200,OK,Thread Group 1-530,text,true,,330,198,11,18,93,0,46
1490005228560,92,Account,200,OK,Thread Group 2-505,text,true,,330,156,8,18,92,0,43
1490005228567,92,Discount,200,OK,Thread Group 1-531,text,true,,331,198,11,19,92,0,44
1490005228547,113,Discount,200,OK,Thread Group 1-529,text,true,,330,197,10,18,109,0,45
1490005228570,94,Account,200,OK,Thread Group 2-506,text,true,,330,158,8,17,93,0,45
1490005228580,95,Account,200,OK,Thread Group 2-507,text,true,,330,159,7,16,95,0,44
1490005228578,97,Discount,200,OK,Thread Group 1-532,text,true,,331,199,9,16,97,0,44
1490005228587,93,Discount,200,OK,Thread Group 1-533,text,true,,331,198,10,18,92,0,45
1490005228598,92,Discount,200,OK,Thread Group 1-534,text,true,,331,199,10,19,92,0,44
1490005228602,92,Account,200,OK,Thread Group 2-508,text,true,,330,156,9,18,92,0,44
1490005228608,92,Discount,200,OK,Thread Group 1-535,text,true,,331,199,10,19,92,0,45
1490005228606,95,Account,200,OK,Thread Group 2-509,text,true,,330,158,9,18,95,0,45
1490005228616,92,Account,200,OK,Thread Group 2-510,text,true,,330,159,8,17,92,0,44
1490005228619,93,Discount,200,OK,Thread Group 1-536,text,true,,330,200,10,18,91,0,43
1490005228629,96,Discount,200,OK,Thread Group 1-537,text,true,,330,197,10,19,96,0,46
1490005228626,100,Account,200,OK,Thread Group 2-511,text,true,,330,156,9,18,100,0,49
1490005228638,93,Discount,200,OK,Thread Group 1-538,text,true,,330,198,10,19,93,0,44
1490005228648,92,Discount,200,OK,Thread Group 1-539,text,true,,331,198,9,19,92,0,44
1490005228651,92,Account,200,OK,Thread Group 2-512,text,true,,330,158,10,19,92,0,44
1490005228658,93,Discount,200,OK,Thread Group 1-540,text,true,,331,199,10,20,93,0,45
1490005228658,93,Account,200,OK,Thread Group 2-513,text,true,,330,159,10,20,93,0,45
1490005228676,92,Discount,200,OK,Thread Group 1-541,text,true,,331,198,10,21,92,0,44
1490005228677,92,Account,200,OK,Thread Group 2-514,text,true,,330,156,11,20,92,0,44
1490005228678,94,Account,200,OK,Thread Group 2-515,text,true,,330,158,10,20,93,0,45
1490005228679,95,Discount,200,OK,Thread Group 1-542,text,true,,331,199,10,19,93,0,44
1490005228689,94,Discount,200,OK,Thread Group 1-543,text,true,,331,199,10,20,94,0,44
1490005228688,95,Account,200,OK,Thread Group 2-516,text,true,,330,159,10,20,95,0,44
1490005228700,92,Discount,200,OK,Thread Group 1-544,text,true,,330,200,10,20,92,0,44
1490005228699,95,Account,200,OK,Thread Group 2-517,text,true,,330,156,10,19,93,0,45
1490005228709,91,Account,200,OK,Thread Group 2-518,text,true,,330,158,10,19,91,0,44
1490005228718,93,Account,200,OK,Thread Group 2-519,text,true,,330,159,10,20,93,0,46
1490005228719,93,Discount,200,OK,Thread Group 1-546,text,true,,330,198,11,20,92,0,45
1490005228730,92,Discount,200,OK,Thread Group 1-547,text,true,,331,198,11,20,92,0,44
1490005228729,93,Account,200,OK,Thread Group 2-520,text,true,,330,156,9,20,93,0,45
1490005228710,118,Discount,200,OK,Thread Group 1-545,text,true,,330,197,10,19,116,0,45
1490005228739,92,Account,200,OK,Thread Group 2-521,text,true,,330,158,9,18,92,0,44
1490005228741,92,Discount,200,OK,Thread Group 1-548,text,true,,331,199,10,18,92,0,44
1490005228749,94,Account,200,OK,Thread Group 2-522,text,true,,330,159,9,19,92,0,45
1490005228751,93,Discount,200,OK,Thread Group 1-549,text,true,,331,198,10,18,93,0,45
1490005228760,91,Discount,200,OK,Thread Group 1-550,text,true,,331,199,9,18,91,0,44
1490005228759,92,Account,200,OK,Thread Group 2-523,text,true,,330,156,9,18,92,0,44
1490005228768,92,Account,200,OK,Thread Group 2-524,text,true,,330,158,9,18,92,0,45
1490005228770,94,Discount,200,OK,Thread Group 1-551,text,true,,331,199,10,18,93,0,46
1490005228780,93,Discount,200,OK,Thread Group 1-552,text,true,,330,200,10,19,93,0,45
1490005228779,94,Account,200,OK,Thread Group 2-525,text,true,,330,159,9,19,94,0,45
1490005228791,92,Account,200,OK,Thread Group 2-526,text,true,,330,156,9,19,92,0,44
1490005228792,92,Discount,200,OK,Thread Group 1-553,text,true,,330,197,10,18,92,0,43
1490005228799,92,Account,200,OK,Thread Group 2-527,text,true,,330,158,9,18,92,0,45
1490005228801,94,Discount,200,OK,Thread Group 1-554,text,true,,330,198,10,18,94,0,44
1490005228811,93,Account,200,OK,Thread Group 2-528,text,true,,330,159,9,19,92,0,45
1490005228812,92,Discount,200,OK,Thread Group 1-555,text,true,,331,198,10,18,92,0,44
1490005228822,91,Discount,200,OK,Thread Group 1-556,text,true,,331,199,10,19,91,0,43
1490005228828,93,Account,200,OK,Thread Group 2-529,text,true,,330,156,10,19,93,0,45
1490005228831,94,Discount,200,OK,Thread Group 1-557,text,true,,331,198,10,19,94,0,45
1490005228837,91,Account,200,OK,Thread Group 2-530,text,true,,330,158,9,18,91,0,44
1490005228841,93,Discount,200,OK,Thread Group 1-558,text,true,,331,199,10,18,93,0,45
1490005228847,92,Account,200,OK,Thread Group 2-531,text,true,,330,159,9,18,92,0,44
1490005228852,91,Discount,200,OK,Thread Group 1-559,text,true,,331,199,9,17,90,0,43
1490005228858,91,Account,200,OK,Thread Group 2-532,text,true,,330,156,9,18,91,0,44
1490005228862,93,Discount,200,OK,Thread Group 1-560,text,true,,330,200,10,18,93,0,45
1490005228874,92,Account,200,OK,Thread Group 2-533,text,true,,330,158,10,20,92,0,45
1490005228874,95,Discount,200,OK,Thread Group 1-561,text,true,,330,197,10,19,95,0,45
1490005228878,92,Account,200,OK,Thread Group 2-534,text,true,,330,159,9,18,92,0,44
1490005228883,92,Discount,200,OK,Thread Group 1-562,text,true,,330,198,10,18,92,0,44
1490005228888,92,Account,200,OK,Thread Group 2-535,text,true,,330,156,9,18,92,0,44
1490005228892,93,Discount,200,OK,Thread Group 1-563,text,true,,331,198,9,17,93,0,45
1490005228897,92,Account,200,OK,Thread Group 2-536,text,true,,330,158,8,17,92,0,44
1490005228902,93,Discount,200,OK,Thread Group 1-564,text,true,,331,199,9,16,93,0,45
1490005228907,94,Account,200,OK,Thread Group 2-537,text,true,,330,159,7,16,94,0,46
1490005228913,92,Discount,200,OK,Thread Group 1-565,text,true,,331,198,9,16,91,0,44
1490005228918,94,Account,200,OK,Thread Group 2-538,text,true,,330,156,7,16,94,0,44
1490005228924,93,Discount,200,OK,Thread Group 1-566,text,true,,331,199,10,16,93,0,45
1490005228933,92,Discount,200,OK,Thread Group 1-567,text,true,,331,199,9,16,92,0,45
1490005228936,91,Account,200,OK,Thread Group 2-539,text,true,,330,158,7,16,91,0,44
1490005228943,93,Discount,200,OK,Thread Group 1-568,text,true,,330,200,9,16,92,0,45
1490005228946,95,Account,200,OK,Thread Group 2-540,text,true,,330,159,7,16,95,0,45
1490005228954,93,Discount,200,OK,Thread Group 1-569,text,true,,330,197,10,17,93,0,44
1490005228963,91,Discount,200,OK,Thread Group 1-570,text,true,,330,198,9,17,91,0,44
1490005228956,100,Account,200,OK,Thread Group 2-541,text,true,,330,156,8,16,99,0,45
1490005228966,92,Account,200,OK,Thread Group 2-542,text,true,,330,158,7,16,92,0,45
1490005228974,92,Discount,200,OK,Thread Group 1-571,text,true,,331,198,10,17,92,0,45
1490005228979,97,Account,200,OK,Thread Group 2-543,text,true,,330,159,7,16,97,0,45
1490005228986,97,Discount,200,OK,Thread Group 1-572,text,true,,331,199,10,17,97,0,44
1490005228996,93,Discount,200,OK,Thread Group 1-573,text,true,,331,198,10,18,92,0,45
1490005229003,93,Account,200,OK,Thread Group 2-544,text,true,,330,156,8,17,93,0,44
1490005229006,92,Discount,200,OK,Thread Group 1-574,text,true,,331,199,10,17,92,0,44
1490005229016,97,Discount,200,OK,Thread Group 1-575,text,true,,331,199,10,19,97,0,44
1490005229026,99,Discount,200,OK,Thread Group 1-576,text,true,,330,200,10,20,99,0,50
1490005229033,93,Account,200,OK,Thread Group 2-546,text,true,,330,159,10,19,93,0,45
1490005229037,92,Discount,200,OK,Thread Group 1-577,text,true,,330,197,10,19,92,0,45
1490005229043,92,Account,200,OK,Thread Group 2-547,text,true,,330,156,10,19,92,0,45
1490005229046,92,Discount,200,OK,Thread Group 1-578,text,true,,330,198,9,18,92,0,44
1490005229053,93,Account,200,OK,Thread Group 2-548,text,true,,330,158,10,19,93,0,45
1490005229056,95,Discount,200,OK,Thread Group 1-579,text,true,,331,198,10,19,95,0,44
1490005229023,130,Account,200,OK,Thread Group 2-545,text,true,,330,158,9,18,130,0,53
1490005229064,91,Account,200,OK,Thread Group 2-549,text,true,,330,159,8,17,91,0,44
1490005229066,92,Discount,200,OK,Thread Group 1-580,text,true,,331,199,10,18,92,0,44
1490005229078,93,Discount,200,OK,Thread Group 1-581,text,true,,331,198,10,19,93,0,44
1490005229078,93,Account,200,OK,Thread Group 2-550,text,true,,330,156,9,19,93,0,44
1490005229087,92,Account,200,OK,Thread Group 2-551,text,true,,330,158,9,19,92,0,44
1490005229087,92,Discount,200,OK,Thread Group 1-582,text,true,,331,199,10,19,92,0,44
1490005229097,92,Discount,200,OK,Thread Group 1-583,text,true,,331,199,10,19,92,0,44
1490005229101,92,Account,200,OK,Thread Group 2-552,text,true,,330,159,9,18,92,0,44
1490005229107,92,Discount,200,OK,Thread Group 1-584,text,true,,330,200,9,18,92,0,44
1490005229111,94,Account,200,OK,Thread Group 2-553,text,true,,330,156,9,18,94,0,44
1490005229118,93,Discount,200,OK,Thread Group 1-585,text,true,,330,197,10,19,93,0,45
1490005229124,92,Account,200,OK,Thread Group 2-554,text,true,,330,158,9,18,92,0,44
1490005229128,97,Discount,200,OK,Thread Group 1-586,text,true,,330,198,9,17,97,0,44
1490005229138,92,Discount,200,OK,Thread Group 1-587,text,true,,331,198,10,20,92,0,44
1490005229134,96,Account,200,OK,Thread Group 2-555,text,true,,330,159,10,20,96,0,45
1490005229144,94,Account,200,OK,Thread Group 2-556,text,true,,330,156,9,18,94,0,45
1490005229148,90,Discount,200,OK,Thread Group 1-588,text,true,,331,199,9,17,90,0,43
1490005229158,96,Discount,200,OK,Thread Group 1-589,text,true,,331,198,10,20,96,0,45
1490005229157,97,Account,200,OK,Thread Group 2-557,text,true,,330,158,10,20,97,0,46
1490005229165,95,Account,200,OK,Thread Group 2-558,text,true,,330,159,10,19,95,0,44
1490005229168,92,Discount,200,OK,Thread Group 1-590,text,true,,331,199,9,19,92,0,44
1490005229179,93,Discount,200,OK,Thread Group 1-591,text,true,,331,199,10,20,93,0,46
1490005229176,101,Account,200,OK,Thread Group 2-559,text,true,,330,156,10,19,101,0,49
1490005229188,92,Account,200,OK,Thread Group 2-560,text,true,,330,158,9,18,92,0,44
1490005229189,91,Discount,200,OK,Thread Group 1-592,text,true,,330,200,9,18,91,0,44
1490005229196,97,Account,200,OK,Thread Group 2-561,text,true,,330,159,10,20,97,0,44
1490005229200,94,Discount,200,OK,Thread Group 1-593,text,true,,330,197,10,19,94,0,44
1490005229208,94,Account,200,OK,Thread Group 2-562,text,true,,330,156,9,18,94,0,46
1490005229209,94,Discount,200,OK,Thread Group 1-594,text,true,,330,198,10,19,94,0,45
1490005229225,94,Account,200,OK,Thread Group 2-563,text,true,,330,158,10,20,93,0,45
1490005229225,94,Discount,200,OK,Thread Group 1-595,text,true,,331,198,10,20,93,0,45
1490005229228,92,Account,200,OK,Thread Group 2-564,text,true,,330,159,9,18,92,0,44
1490005229230,92,Discount,200,OK,Thread Group 1-596,text,true,,331,199,10,18,92,0,44
1490005229248,96,Account,200,OK,Thread Group 2-566,text,true,,330,158,10,20,96,0,45
1490005229242,102,Account,200,OK,Thread Group 2-565,text,true,,330,156,10,20,102,0,51
1490005229240,104,Discount,200,OK,Thread Group 1-597,text,true,,331,198,10,20,104,0,53
1490005229251,94,Discount,200,OK,Thread Group 1-598,text,true,,331,199,10,19,94,0,46
1490005229258,96,Account,200,OK,Thread Group 2-567,text,true,,330,159,9,19,96,0,45
1490005229261,95,Discount,200,OK,Thread Group 1-599,text,true,,331,199,10,18,95,0,45
1490005229269,92,Account,200,OK,Thread Group 2-568,text,true,,330,156,9,18,92,0,44
1490005229271,96,Discount,200,OK,Thread Group 1-600,text,true,,330,200,10,19,96,0,45
1490005229282,93,Discount,200,OK,Thread Group 1-601,text,true,,330,197,10,19,93,0,44
1490005229282,93,Account,200,OK,Thread Group 2-569,text,true,,330,158,9,19,93,0,44
1490005229293,92,Discount,200,OK,Thread Group 1-602,text,true,,330,198,10,20,92,0,44
1490005229293,93,Account,200,OK,Thread Group 2-570,text,true,,330,159,10,19,93,0,45
1490005229303,97,Account,200,OK,Thread Group 2-571,text,true,,330,156,10,20,97,0,45
1490005229303,97,Discount,200,OK,Thread Group 1-603,text,true,,331,198,10,20,97,0,45
1490005229312,93,Discount,200,OK,Thread Group 1-604,text,true,,331,199,10,19,93,0,45
1490005229313,93,Account,200,OK,Thread Group 2-572,text,true,,330,158,9,18,93,0,45
1490005229322,93,Discount,200,OK,Thread Group 1-605,text,true,,331,198,10,20,93,0,45
1490005229323,92,Account,200,OK,Thread Group 2-573,text,true,,330,159,10,20,92,0,45
1490005229335,91,Account,200,OK,Thread Group 2-574,text,true,,330,156,10,20,91,0,44
1490005229334,94,Discount,200,OK,Thread Group 1-606,text,true,,331,199,10,19,93,0,45
1490005229344,99,Account,200,OK,Thread Group 2-575,text,true,,330,158,10,20,99,0,45
1490005229344,99,Discount,200,OK,Thread Group 1-607,text,true,,331,199,10,20,99,0,45
1490005229353,95,Discount,200,OK,Thread Group 1-608,text,true,,330,200,10,20,95,0,47
1490005229357,96,Account,200,OK,Thread Group 2-576,text,true,,330,159,10,19,96,0,46
1490005229364,92,Discount,200,OK,Thread Group 1-609,text,true,,330,197,10,19,92,0,44
1490005229368,91,Account,200,OK,Thread Group 2-577,text,true,,330,156,10,19,91,0,44
1490005229374,92,Discount,200,OK,Thread Group 1-610,text,true,,330,198,10,19,92,0,44
1490005229377,91,Account,200,OK,Thread Group 2-578,text,true,,330,158,10,19,91,0,44
1490005229384,93,Account,200,OK,Thread Group 2-579,text,true,,330,159,9,19,92,0,45
1490005229384,93,Discount,200,OK,Thread Group 1-611,text,true,,331,198,10,19,93,0,44
1490005229393,92,Discount,200,OK,Thread Group 1-612,text,true,,331,199,9,18,92,0,45
1490005229394,103,Account,200,OK,Thread Group 2-580,text,true,,330,156,10,20,103,0,49
1490005229404,94,Discount,200,OK,Thread Group 1-613,text,true,,331,198,10,20,94,0,45
1490005229407,94,Account,200,OK,Thread Group 2-581,text,true,,330,158,10,19,94,0,45
1490005229414,93,Account,200,OK,Thread Group 2-582,text,true,,330,159,10,20,93,0,45
1490005229414,94,Discount,200,OK,Thread Group 1-614,text,true,,331,199,10,19,94,0,45
1490005229425,93,Account,200,OK,Thread Group 2-583,text,true,,330,156,10,20,93,0,44
1490005229426,92,Discount,200,OK,Thread Group 1-615,text,true,,331,199,10,20,92,0,44
1490005229436,92,Discount,200,OK,Thread Group 1-616,text,true,,330,200,10,20,92,0,44
1490005229437,91,Account,200,OK,Thread Group 2-584,text,true,,330,158,10,20,91,0,45
1490005229446,101,Discount,200,OK,Thread Group 1-617,text,true,,330,197,10,20,101,0,51
1490005229447,100,Account,200,OK,Thread Group 2-585,text,true,,330,159,10,20,100,0,50
1490005229455,92,Discount,200,OK,Thread Group 1-618,text,true,,330,198,10,20,92,0,45
1490005229458,93,Account,200,OK,Thread Group 2-586,text,true,,330,156,10,19,93,0,45
1490005229467,93,Account,200,OK,Thread Group 2-587,text,true,,330,158,10,20,93,0,45
1490005229466,94,Discount,200,OK,Thread Group 1-619,text,true,,331,198,10,20,94,0,45
1490005229477,93,Discount,200,OK,Thread Group 1-620,text,true,,331,199,10,20,93,0,45
1490005229478,92,Account,200,OK,Thread Group 2-588,text,true,,330,159,10,20,92,0,44
1490005229486,94,Discount,200,OK,Thread Group 1-621,text,true,,331,198,10,20,94,0,45
1490005229488,92,Account,200,OK,Thread Group 2-589,text,true,,330,156,10,20,92,0,44
1490005229497,92,Discount,200,OK,Thread Group 1-622,text,true,,331,199,10,20,92,0,44
1490005229507,94,Account,200,OK,Thread Group 2-591,text,true,,330,159,11,21,94,0,44
1490005229497,104,Account,200,OK,Thread Group 2-590,text,true,,330,158,11,21,104,0,46
1490005229506,95,Discount,200,OK,Thread Group 1-623,text,true,,331,199,10,21,95,0,45
1490005229517,92,Discount,200,OK,Thread Group 1-624,text,true,,330,200,10,20,92,0,44
1490005229517,92,Account,200,OK,Thread Group 2-592,text,true,,330,156,10,20,92,0,45
1490005229527,93,Discount,200,OK,Thread Group 1-625,text,true,,330,197,10,19,93,0,45
1490005229527,93,Account,200,OK,Thread Group 2-593,text,true,,330,158,9,19,93,0,45
1490005229533,92,Account,200,OK,Thread Group 2-594,text,true,,330,159,9,18,92,0,45
1490005229537,96,Discount,200,OK,Thread Group 1-626,text,true,,330,198,10,19,96,0,45
1490005229548,98,Discount,200,OK,Thread Group 1-627,text,true,,331,198,10,20,98,0,44
1490005229548,98,Account,200,OK,Thread Group 2-595,text,true,,330,156,10,20,98,0,44
1490005229557,92,Account,200,OK,Thread Group 2-596,text,true,,330,158,9,19,92,0,44
1490005229557,92,Discount,200,OK,Thread Group 1-628,text,true,,331,199,10,18,92,0,45
1490005229567,95,Discount,200,OK,Thread Group 1-629,text,true,,331,198,10,19,95,0,45
1490005229567,95,Account,200,OK,Thread Group 2-597,text,true,,330,159,9,19,95,0,44
1490005229577,93,Account,200,OK,Thread Group 2-598,text,true,,330,156,9,19,93,0,44
1490005229578,98,Discount,200,OK,Thread Group 1-630,text,true,,331,199,10,19,98,0,44
1490005229588,93,Discount,200,OK,Thread Group 1-631,text,true,,331,199,10,19,93,0,45
1490005229588,93,Account,200,OK,Thread Group 2-599,text,true,,330,158,9,19,93,0,45
1490005229598,96,Discount,200,OK,Thread Group 1-632,text,true,,330,200,10,20,96,0,47
1490005229597,97,Account,200,OK,Thread Group 2-600,text,true,,330,159,10,20,97,0,48
1490005229609,96,Discount,200,OK,Thread Group 1-633,text,true,,330,197,10,20,96,0,44
1490005229610,96,Account,200,OK,Thread Group 2-601,text,true,,330,156,10,19,96,0,44
1490005229623,93,Account,200,OK,Thread Group 2-602,text,true,,330,158,10,20,93,0,44
1490005229619,97,Discount,200,OK,Thread Group 1-634,text,true,,330,198,10,20,97,0,45
1490005229629,92,Discount,200,OK,Thread Group 1-635,text,true,,331,198,10,19,92,0,44
1490005229633,92,Account,200,OK,Thread Group 2-603,text,true,,330,159,10,19,92,0,44
1490005229639,92,Discount,200,OK,Thread Group 1-636,text,true,,331,199,10,19,92,0,44
1490005229644,96,Account,200,OK,Thread Group 2-604,text,true,,330,156,10,20,96,0,48
1490005229648,93,Discount,200,OK,Thread Group 1-637,text,true,,331,198,10,19,93,0,46
1490005229653,92,Account,200,OK,Thread Group 2-605,text,true,,330,158,10,19,92,0,44
1490005229659,92,Discount,200,OK,Thread Group 1-638,text,true,,331,199,10,19,92,0,44
1490005229663,93,Account,200,OK,Thread Group 2-606,text,true,,330,159,10,19,93,0,44
1490005229669,94,Discount,200,OK,Thread Group 1-639,text,true,,331,199,10,19,94,0,45
1490005229672,92,Account,200,OK,Thread Group 2-607,text,true,,330,156,9,18,92,0,44
1490005229680,92,Discount,200,OK,Thread Group 1-640,text,true,,330,200,10,19,92,0,45
1490005229683,91,Account,200,OK,Thread Group 2-608,text,true,,330,158,10,19,91,0,43
1490005229693,93,Account,200,OK,Thread Group 2-609,text,true,,330,159,9,19,93,0,45
1490005229693,94,Discount,200,OK,Thread Group 1-641,text,true,,330,197,10,19,94,0,45
1490005229699,92,Discount,200,OK,Thread Group 1-642,text,true,,330,198,9,18,92,0,44
1490005229703,91,Account,200,OK,Thread Group 2-610,text,true,,330,156,9,18,91,0,44
1490005229710,91,Discount,200,OK,Thread Group 1-643,text,true,,331,198,9,18,91,0,44
1490005229712,102,Account,200,OK,Thread Group 2-611,text,true,,330,158,10,20,91,0,44
1490005229720,95,Discount,200,OK,Thread Group 1-644,text,true,,331,199,10,19,95,0,46
1490005229724,93,Account,200,OK,Thread Group 2-612,text,true,,330,159,9,18,93,0,44
1490005229731,90,Discount,200,OK,Thread Group 1-645,text,true,,331,198,10,19,90,0,43
1490005229734,92,Account,200,OK,Thread Group 2-613,text,true,,330,156,9,18,92,0,44
1490005229740,94,Discount,200,OK,Thread Group 1-646,text,true,,331,199,10,19,93,0,45
1490005229743,92,Account,200,OK,Thread Group 2-614,text,true,,330,158,9,18,91,0,44
1490005229750,93,Discount,200,OK,Thread Group 1-647,text,true,,331,199,10,19,93,0,44
1490005229756,93,Account,200,OK,Thread Group 2-615,text,true,,330,159,9,18,93,0,45
1490005229760,99,Discount,200,OK,Thread Group 1-648,text,true,,330,200,10,19,99,0,45
1490005229772,93,Discount,200,OK,Thread Group 1-649,text,true,,330,197,10,20,91,0,44
1490005229767,98,Account,200,OK,Thread Group 2-616,text,true,,330,156,10,20,98,0,48
1490005229773,94,Account,200,OK,Thread Group 2-617,text,true,,330,158,9,18,94,0,45
1490005229781,94,Discount,200,OK,Thread Group 1-650,text,true,,330,198,10,19,93,0,45
1490005229787,100,Account,200,OK,Thread Group 2-618,text,true,,330,159,10,20,100,0,44
1490005229792,96,Discount,200,OK,Thread Group 1-651,text,true,,331,198,10,19,96,0,44
1490005229801,92,Discount,200,OK,Thread Group 1-652,text,true,,331,199,10,20,92,0,45
1490005229800,93,Account,200,OK,Thread Group 2-619,text,true,,330,156,10,19,93,0,45
1490005229810,96,Account,200,OK,Thread Group 2-620,text,true,,330,158,10,20,96,0,47
1490005229811,95,Discount,200,OK,Thread Group 1-653,text,true,,331,198,10,20,95,0,46
1490005229819,93,Account,200,OK,Thread Group 2-621,text,true,,330,159,10,19,93,0,44
1490005229821,93,Discount,200,OK,Thread Group 1-654,text,true,,331,199,10,19,93,0,45
1490005229829,92,Account,200,OK,Thread Group 2-622,text,true,,330,156,10,19,92,0,45
1490005229832,92,Discount,200,OK,Thread Group 1-655,text,true,,331,199,10,19,92,0,45
1490005229840,97,Account,200,OK,Thread Group 2-623,text,true,,330,158,10,20,97,0,49
1490005229842,96,Discount,200,OK,Thread Group 1-656,text,true,,330,200,10,19,96,0,47
1490005229850,100,Account,200,OK,Thread Group 2-624,text,true,,330,159,10,20,94,0,47
1490005229853,97,Discount,200,OK,Thread Group 1-657,text,true,,330,197,10,20,97,0,44
1490005229862,93,Discount,200,OK,Thread Group 1-658,text,true,,330,198,10,20,93,0,44
1490005229861,94,Account,200,OK,Thread Group 2-625,text,true,,330,156,10,20,94,0,45
1490005229870,93,Account,200,OK,Thread Group 2-626,text,true,,330,158,10,20,93,0,45
1490005229872,93,Discount,200,OK,Thread Group 1-659,text,true,,331,198,10,19,92,0,45
1490005229887,93,Discount,200,OK,Thread Group 1-660,text,true,,331,199,10,20,93,0,45
1490005229887,96,Account,200,OK,Thread Group 2-627,text,true,,330,159,11,21,94,0,45
1490005229891,92,Account,200,OK,Thread Group 2-628,text,true,,330,156,11,21,92,0,44
1490005229893,91,Discount,200,OK,Thread Group 1-661,text,true,,331,198,10,19,91,0,44
